	IntGW-01-10.20.1.250-2516	IntGW-02-10.20.1.250-2516	RR-01-10.20.1.251-2516	RR-01-10.20.1.252-2516	IntGW-01-10.30.2.10-30	IntGW-02-10.30.2.14-10	IntGW-02-10.30.2.18-20	IntGW-01-10.30.2.2-10	IntGW-02-10.30.2.22-30	IntGW-01-10.30.2.6-20	timestamp
4832	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193400
4833	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193500
4834	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193600
4835	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193700
4836	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193800
4837	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702193900
4838	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194000
4839	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194100
4840	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194200
4841	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194300
4842	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194400
4843	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194500
4844	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194600
4845	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194700
4846	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194800
4847	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702194900
4848	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195000
4849	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195100
4850	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195200
4851	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195300
4852	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195400
4853	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195500
4854	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195600
4855	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195700
4856	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195800
4857	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702195900
4858	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200000
4859	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200100
4860	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200200
4861	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200300
4862	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200400
4863	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200500
4864	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200600
4865	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200700
4866	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200800
4867	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702200900
4868	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201000
4869	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201100
4870	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201200
4871	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201300
4872	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201400
4873	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201500
4874	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201600
4875	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201700
4876	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201800
4877	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702201900
4878	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202000
4879	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202100
4880	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202200
4881	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202300
4882	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202400
4883	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202500
4884	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202600
4885	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202700
4886	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202800
4887	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702202900
4888	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203000
4889	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203100
4890	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203200
4891	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203300
4892	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203400
4893	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203500
4894	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203600
4895	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203700
4896	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203800
4897	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702203900
4898	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204000
4899	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204100
4900	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204200
4901	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204300
4902	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204400
4903	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204500
4904	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204600
4905	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204700
4906	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204800
4907	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702204900
4908	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205000
4909	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205100
4910	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205200
4911	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205300
4912	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205400
4913	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205500
4914	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205600
4915	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205700
4916	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205800
4917	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702205900
4918	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210000
4919	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210100
4920	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210200
4921	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210300
4922	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210400
4923	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210500
4924	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210600
4925	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210700
4926	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210800
4927	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702210900
4928	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211000
4929	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211100
4930	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211200
4931	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211300
4932	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211400
4933	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211500
4934	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211600
4935	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211700
4936	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211800
4937	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702211900
4938	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212000
4939	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212100
4940	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212200
4941	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212300
4942	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212400
4943	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212500
4944	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212600
4945	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212700
4946	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212800
4947	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702212900
4948	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213000
4949	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213100
4950	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213200
4951	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213300
4952	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213400
4953	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213500
4954	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213600
4955	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213700
4956	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213800
4957	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702213900
4958	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214000
4959	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214100
4960	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214200
4961	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214300
4962	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214400
4963	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214500
4964	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214600
4965	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214700
4966	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214800
4967	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702214900
4968	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215000
4969	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215100
4970	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215200
4971	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215300
4972	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215400
4973	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215500
4974	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215600
4975	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215700
4976	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215800
4977	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702215900
4978	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220000
4979	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220100
4980	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220200
4981	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220300
4982	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220400
4983	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220500
4984	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220600
4985	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220700
4986	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220800
4987	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702220900
4988	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221000
4989	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221100
4990	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221200
4991	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221300
4992	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221400
4993	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221500
4994	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221600
4995	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221700
4996	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221800
4997	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702221900
4998	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222000
4999	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222100
5000	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222200
5001	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222300
5002	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222400
5003	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222500
5004	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222600
5005	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222700
5006	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222800
5007	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702222900
5008	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223000
5009	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223100
5010	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223200
5011	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223300
5012	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223400
5013	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223500
5014	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223600
5015	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223700
5016	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223800
5017	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702223900
5018	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224000
5019	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224100
5020	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224200
5021	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224300
5022	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224400
5023	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224500
5024	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224600
5025	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224700
5026	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224800
5027	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702224900
5028	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225000
5029	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225100
5030	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225200
5031	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225300
5032	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225400
5033	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225500
5034	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225600
5035	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225700
5036	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225800
5037	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702225900
5038	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230000
5039	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230100
5040	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230200
5041	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230300
5042	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230400
5043	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230500
5044	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230600
5045	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230700
5046	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230800
5047	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702230900
5048	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231000
5049	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231100
5050	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231200
5051	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231300
5052	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231400
5053	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231500
5054	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231600
5055	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231700
5056	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231800
5057	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702231900
5058	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232000
5059	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232100
5060	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232200
5061	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232300
5062	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232400
5063	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232500
5064	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232600
5065	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232700
5066	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232800
5067	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702232900
5068	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233000
5069	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233100
5070	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233200
5071	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233300
5072	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233400
5073	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233500
5074	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233600
5075	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233700
5076	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233800
5077	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702233900
5078	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234000
5079	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234100
5080	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234200
5081	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234300
5082	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234400
5083	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234500
5084	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234600
5085	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234700
5086	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234800
5087	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702234900
5088	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235000
5089	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235100
5090	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235200
5091	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235300
5092	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235400
5093	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235500
5094	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235600
5095	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235700
5096	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235800
5097	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200702235900
5098	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000000
5099	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000100
5100	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000200
5101	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000300
5102	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000400
5103	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000500
5104	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703000600
5105	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001100
5106	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001200
5107	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001300
5108	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001400
5109	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001500
5110	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001600
5111	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001700
5112	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001800
5113	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703001900
5114	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002000
5115	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002100
5116	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002200
5117	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002300
5118	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002400
5119	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002500
5120	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002600
5121	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002700
5122	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002800
5123	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703002900
5124	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003000
5125	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003100
5126	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003200
5127	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003300
5128	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003400
5129	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003500
5130	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003600
5131	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003700
5132	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003800
5133	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703003900
5134	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004000
5135	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004100
5136	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004200
5137	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004300
5138	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004400
5139	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004500
5140	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004600
5141	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004700
5142	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004800
5143	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703004900
5144	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005000
5145	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005100
5146	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005200
5147	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005300
5148	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005400
5149	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005500
5150	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005600
5151	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005700
5152	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005800
5153	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703005900
5154	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010000
5155	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010100
5156	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010200
5157	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010300
5158	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010400
5159	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010500
5160	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010600
5161	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010700
5162	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010800
5163	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703010900
5164	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011000
5165	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011100
5166	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011200
5167	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011300
5168	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011400
5169	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011500
5170	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011600
5171	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011700
5172	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011800
5173	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703011900
5174	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012000
5175	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012100
5176	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012200
5177	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012300
5178	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012400
5179	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012500
5180	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012600
5181	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012700
5182	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012800
5183	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703012900
5184	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013000
5185	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013100
5186	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013200
5187	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013300
5188	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013400
5189	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013500
5190	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013600
5191	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013700
5192	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013800
5193	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703013900
5194	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014000
5195	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014100
5196	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014200
5197	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014300
5198	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014400
5199	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014500
5200	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014600
5201	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014700
5202	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014800
5203	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703014900
5204	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200703015000
