	IntGW-01_Gi5	IntGW-01_Gi6	IntGW-01_Gi7	IntGW-02_Gi5	IntGW-02_Gi6	IntGW-02_Gi7	timestamp
3248	7821	7821	7821	7821	7821	7821	20200703024400
3249	7821	7821	7821	7821	7821	7821	20200703024700
3250	7821	7821	7821	7821	7821	7821	20200703024800
3251	7821	7821	7821	7821	7821	7821	20200703024900
3252	7821	7821	7821	7821	7821	7821	20200703025200
3253	7821	7821	7821	7821	7821	7821	20200703025300
3254	7821	7821	7821	7821	7821	7821	20200703025400
3255	7821	7821	7821	7821	7821	7821	20200703025500
3256	7821	7821	7821	7821	7821	7821	20200703025800
3257	7821	7821	7821	7821	7821	7821	20200703025900
3258	7821	7821	7821	7821	7821	7821	20200703030200
3259	7821	7821	7821	7821	7821	7821	20200703030300
3260	7821	7821	7821	7821	7821	7821	20200703030400
3261	7821	7821	7821	7821	7821	7821	20200703030500
3262	7821	7821	7821	7821	7821	7821	20200703030800
3263	7821	7821	7821	7821	7821	7821	20200703030900
3264	7821	7821	7821	7821	7821	7821	20200703031000
3265	7821	7821	7821	7821	7821	7821	20200703031300
3266	7821	7821	7821	7821	7821	7821	20200703031400
3267	7821	7821	7821	7821	7821	7821	20200703031500
3268	7821	7821	7821	7821	7821	7821	20200703031600
3269	7821	7821	7821	7821	7821	7821	20200703031900
3270	7821	7821	7821	7821	7821	7821	20200703032000
3271	7821	7821	7821	7821	7821	7821	20200703032300
3272	7821	7821	7821	7821	7821	7821	20200703032400
3273	7821	7821	7821	7821	7821	7821	20200703032500
3274	7821	7821	7821	7821	7821	7821	20200703032600
3275	7821	7821	7821	7821	7821	7821	20200703032900
3276	7821	7821	7821	7821	7821	7821	20200703033000
3277	7821	7821	7821	7821	7821	7821	20200703033100
3278	7821	7821	7821	7821	7821	7821	20200703033400
3279	7821	7821	7821	7821	7821	7821	20200703033500
3280	7821	7821	7821	7821	7821	7821	20200703033600
3281	7821	7821	7821	7821	7821	7821	20200703033700
3282	7821	7821	7821	7821	7821	7821	20200703034000
3283	7821	7821	7821	7821	7821	7821	20200703034100
3284	7821	7821	7821	7821	7821	7821	20200703034400
3285	7821	7821	7821	7821	7821	7821	20200703034500
3286	7821	7821	7821	7821	7821	7821	20200703034600
3287	7821	7821	7821	7821	7821	7821	20200703034700
3288	7821	7821	7821	7821	7821	7821	20200703035000
3289	7821	7821	7821	7821	7821	7821	20200703035100
3290	7821	7821	7821	7821	7821	7821	20200703035200
3291	7821	7821	7821	7821	7821	7821	20200703035500
3292	7821	7821	7821	7821	7821	7821	20200703035600
3293	7821	7821	7821	7821	7821	7821	20200703035700
3294	7821	7821	7821	7821	7821	7821	20200703035800
3295	7821	7821	7821	7821	7821	7821	20200703040100
3296	7821	7821	7821	7821	7821	7821	20200703040200
3297	7821	7821	7821	7821	7821	7821	20200703040500
3298	7821	7821	7821	7821	7821	7821	20200703040600
3299	7821	7821	7821	7821	7821	7821	20200703040700
3300	7821	7821	7821	7821	7821	7821	20200703040800
3301	7821	7821	7821	7821	7821	7821	20200703041100
3302	7821	7821	7821	7821	7821	7821	20200703041200
3303	7821	7821	7821	7821	7821	7821	20200703041300
3304	7821	7821	7821	7821	7821	7821	20200703041600
3305	7821	7821	7821	7821	7821	7821	20200703041700
3306	7821	7821	7821	7821	7821	7821	20200703041800
3307	7821	7821	7821	7821	7821	7821	20200703041900
3308	7821	7821	7821	7821	7821	7821	20200703042200
3309	7821	7821	7821	7821	7821	7821	20200703042300
3310	7821	7821	7821	7821	7821	7821	20200703042600
3311	7821	7821	7821	7821	7821	7821	20200703042700
3312	7821	7821	7821	7821	7821	7821	20200703042800
3313	7821	7821	7821	7821	7821	7821	20200703042900
3314	7821	7821	7821	7821	7821	7821	20200703043200
3315	7821	7821	7821	7821	7821	7821	20200703043300
3316	7821	7821	7821	7821	7821	7821	20200703043400
3317	7821	7821	7821	7821	7821	7821	20200703043700
3318	7821	7821	7821	7821	7821	7821	20200703043800
3319	7821	7821	7821	7821	7821	7821	20200703043900
3320	7821	7821	7821	7821	7821	7821	20200703044000
3321	7821	7821	7821	7821	7821	7821	20200703044300
3322	7821	7821	7821	7821	7821	7821	20200703044400
3323	7821	7821	7821	7821	7821	7821	20200703044700
3324	7821	7821	7821	7821	7821	7821	20200703044800
3325	7821	7821	7821	7821	7821	7821	20200703044900
3326	7821	7821	7821	7821	7821	7821	20200703045000
3327	7821	7821	7821	7821	7821	7821	20200703045300
3328	7821	7821	7821	7821	7821	7821	20200703045400
3329	7821	7821	7821	7821	7821	7821	20200703045500
3330	7821	7821	7821	7821	7821	7821	20200703045800
3331	7821	7821	7821	7821	7821	7821	20200703045900
3332	7821	7821	7821	7821	7821	7821	20200703050000
3333	7821	7821	7821	7821	7821	7821	20200703050100
3334	7821	7821	7821	7821	7821	7821	20200703050400
3335	7821	7821	7821	7821	7821	7821	20200703050500
3336	7821	7821	7821	7821	7821	7821	20200703050800
3337	7821	7821	7821	7821	7821	7821	20200703050900
3338	7821	7821	7821	7821	7821	7821	20200703051000
3339	7821	7821	7821	7821	7821	7821	20200703051100
3340	7821	7821	7821	7821	7821	7821	20200703051400
3341	7821	7821	7821	7821	7821	7821	20200703051500
3342	7821	7821	7821	7821	7821	7821	20200703051600
3343	7821	7821	7821	7821	7821	7821	20200703051900
3344	7821	7821	7821	7821	7821	7821	20200703052000
3345	7821	7821	7821	7821	7821	7821	20200703052100
3346	7821	7821	7821	7821	7821	7821	20200703052200
3347	7821	7821	7821	7821	7821	7821	20200703052500
3348	7821	7821	7821	7821	7821	7821	20200703052600
3349	7821	7821	7821	7821	7821	7821	20200703052900
3350	7821	7821	7821	7821	7821	7821	20200703053000
3351	7821	7821	7821	7821	7821	7821	20200703053100
3352	7821	7821	7821	7821	7821	7821	20200703053200
3353	7821	7821	7821	7821	7821	7821	20200703053500
3354	7821	7821	7821	7821	7821	7821	20200703053600
3355	7821	7821	7821	7821	7821	7821	20200703053700
3356	7821	7821	7821	7821	7821	7821	20200703054000
3357	7821	7821	7821	7821	7821	7821	20200703054100
3358	7821	7821	7821	7821	7821	7821	20200703054200
3359	7821	7821	7821	7821	7821	7821	20200703054300
3360	7821	7821	7821	7821	7821	7821	20200703054600
3361	7821	7821	7821	7821	7821	7821	20200703054700
3362	7821	7821	7821	7821	7821	7821	20200703055000
3363	7821	7821	7821	7821	7821	7821	20200703055100
3364	7821	7821	7821	7821	7821	7821	20200703055200
3365	7821	7821	7821	7821	7821	7821	20200703055300
3366	7821	7821	7821	7821	7821	7821	20200703055600
3367	7821	7821	7821	7821	7821	7821	20200703055700
3368	7821	7821	7821	7821	7821	7821	20200703055800
3369	7821	7821	7821	7821	7821	7821	20200703060100
3370	7821	7821	7821	7821	7821	7821	20200703060200
3371	7821	7821	7821	7821	7821	7821	20200703060300
3372	7821	7821	7821	7821	7821	7821	20200703060400
3373	7821	7821	7821	7821	7821	7821	20200703060700
3374	7821	7821	7821	7821	7821	7821	20200703060800
3375	7821	7821	7821	7821	7821	7821	20200703061100
3376	7821	7821	7821	7821	7821	7821	20200703061200
3377	7821	7821	7821	7821	7821	7821	20200703061300
3378	7821	7821	7821	7821	7821	7821	20200703061400
3379	7821	7821	7821	7821	7821	7821	20200703061700
3380	7821	7821	7821	7821	7821	7821	20200703061800
3381	7821	7821	7821	7821	7821	7821	20200703061900
3382	7821	7821	7821	7821	7821	7821	20200703062200
3383	7821	7821	7821	7821	7821	7821	20200703062300
3384	7821	7821	7821	7821	7821	7821	20200703062400
3385	7821	7821	7821	7821	7821	7821	20200703062500
3386	7821	7821	7821	7821	7821	7821	20200703062800
3387	7821	7821	7821	7821	7821	7821	20200703062900
3388	7821	7821	7821	7821	7821	7821	20200703063200
3389	7821	7821	7821	7821	7821	7821	20200703063300
3390	7821	7821	7821	7821	7821	7821	20200703063400
3391	7821	7821	7821	7821	7821	7821	20200703063500
3392	7821	7821	7821	7821	7821	7821	20200703063800
3393	7821	7821	7821	7821	7821	7821	20200703063900
3394	7821	7821	7821	7821	7821	7821	20200703064000
3395	7821	7821	7821	7821	7821	7821	20200703064300
3396	7821	7821	7821	7821	7821	7821	20200703064400
3397	7821	7821	7821	7821	7821	7821	20200703064500
3398	7821	7821	7821	7821	7821	7821	20200703064600
3399	7821	7821	7821	7821	7821	7821	20200703064900
3400	7821	7821	7821	7821	7821	7821	20200703065000
3401	7821	7821	7821	7821	7821	7821	20200703065300
3402	7821	7821	7821	7821	7821	7821	20200703065400
3403	7821	7821	7821	7821	7821	7821	20200703065500
3404	7821	7821	7821	7821	7821	7821	20200703065600
3405	7821	7821	7821	7821	7821	7821	20200703065900
3406	7821	7821	7821	7821	7821	7821	20200703070000
3407	7821	7821	7821	7821	7821	7821	20200703070100
3408	7821	7821	7821	7821	7821	7821	20200703070400
3409	7821	7821	7821	7821	7821	7821	20200703070500
3410	7821	7821	7821	7821	7821	7821	20200703070600
3411	7821	7821	7821	7821	7821	7821	20200703070700
3412	7821	7821	7821	7821	7821	7821	20200703071000
3413	7821	7821	7821	7821	7821	7821	20200703071100
3414	7821	7821	7821	7821	7821	7821	20200703071400
3415	7821	7821	7821	7821	7821	7821	20200703071500
3416	7821	7821	7821	7821	7821	7821	20200703071600
3417	7821	7821	7821	7821	7821	7821	20200703071700
3418	7867	7821	7821	7867	7821	7821	20200703072000
3419	7867	7821	7821	7867	7821	7821	20200703072100
3420	7821	7821	7821	7821	7821	7821	20200703072400
3421	7821	7821	7821	7821	7821	7821	20200703072500
3422	7821	7821	7821	7821	7821	7821	20200703072600
3423	7821	7821	7821	7821	7821	7821	20200703072700
3424	7821	7821	7821	7821	7821	7821	20200703072800
3425	7925	7821	7821	7925	7821	7821	20200703073100
3426	7925	7821	7821	7925	7821	7821	20200703073200
3427	7821	7821	7821	7821	7821	7821	20200703073500
3428	7821	7821	7821	7821	7821	7821	20200703073600
3429	7821	7821	7821	7821	7821	7821	20200703073700
3430	7821	7821	7821	7821	7821	7821	20200703073800
3431	7821	7859	7821	7821	7859	7821	20200703074100
3432	7821	7859	7821	7821	7859	7821	20200703074200
3433	7821	7821	7821	7821	7821	7821	20200703074500
3434	7821	7821	7821	7821	7821	7821	20200703074600
3435	7821	7821	7821	7821	7821	7821	20200703074700
3436	7821	7821	7821	7821	7821	7821	20200703074800
3437	7821	7911	7821	7821	7911	7821	20200703075100
3438	7821	7911	7821	7821	7911	7821	20200703075200
3439	7821	7821	7821	7821	7821	7821	20200703075500
3440	7821	7821	7821	7821	7821	7821	20200703075600
3441	7821	7821	7821	7821	7821	7821	20200703075700
3442	7821	7821	7821	7821	7821	7821	20200703075800
3443	7821	7821	7852	7821	7821	7852	20200703080100
3444	7821	7821	7852	7821	7821	7852	20200703080200
3445	7821	7821	7821	7821	7821	7821	20200703080500
3446	7821	7821	7821	7821	7821	7821	20200703080600
3447	7821	7821	7821	7821	7821	7821	20200703080700
3448	7821	7821	7821	7821	7821	7821	20200703080800
3449	7821	7821	7821	7821	7821	7821	20200703080900
3450	7821	7821	7861	7821	7821	7861	20200703081200
3451	7821	7821	7861	7821	7821	7861	20200703081300
3452	7821	7821	7821	7821	7821	7821	20200703081600
3453	7821	7821	7821	7821	7821	7821	20200703081700
3454	7821	7821	7821	7821	7821	7821	20200703081800
3455	7821	7821	7821	7821	7821	7821	20200703081900
3456	7936	7821	7821	7936	7821	7821	20200703082200
3457	7936	7821	7821	7936	7821	7821	20200703082300
3458	7821	7821	7821	7821	7821	7821	20200703082600
3459	7821	7821	7821	7821	7821	7821	20200703082700
3460	7821	7821	7821	7821	7821	7821	20200703082800
3461	7821	7821	7821	7821	7821	7821	20200703082900
3462	8334	7821	7821	8334	7821	7821	20200703083200
3463	8334	7821	7821	8334	7821	7821	20200703083300
3464	7821	7821	7821	7821	7821	7821	20200703083600
3465	7821	7821	7821	7821	7821	7821	20200703083700
3466	7821	7821	7821	7821	7821	7821	20200703083800
3467	7821	7821	7821	7821	7821	7821	20200703083900
3468	7821	7991	7821	7821	7991	7821	20200703084200
3469	7821	7991	7821	7821	7991	7821	20200703084300
3470	7821	7821	7821	7821	7821	7821	20200703084600
3471	7821	7821	7821	7821	7821	7821	20200703084700
3472	7821	7821	7821	7821	7821	7821	20200703084800
3473	7821	7821	7821	7821	7821	7821	20200703084900
3474	7821	7821	7821	7821	7821	7821	20200703085000
3475	7821	8317	7821	7821	8317	7821	20200703085300
3476	7821	8317	7821	7821	8317	7821	20200703085400
3477	7821	7821	7821	7821	7821	7821	20200703085700
3478	7821	7821	7821	7821	7821	7821	20200703085800
3479	7821	7821	7821	7821	7821	7821	20200703085900
3480	7821	7821	7821	7821	7821	7821	20200703090000
3481	7821	7821	8009	7821	7821	8009	20200703090300
3482	7821	7821	8009	7821	7821	8009	20200703090400
3483	7821	7821	7821	7821	7821	7821	20200703090700
3484	7821	7821	7821	7821	7821	7821	20200703090800
3485	7821	7821	7821	7821	7821	7821	20200703090900
3486	7821	7821	7821	7821	7821	7821	20200703091000
3487	7821	7821	7947	7821	7821	7947	20200703091300
3488	7821	7821	7947	7821	7821	7947	20200703091400
3489	7821	7821	7821	7821	7821	7821	20200703091700
3490	7821	7821	7821	7821	7821	7821	20200703091800
3491	7821	7821	7821	7821	7821	7821	20200703091900
3492	7821	7821	7821	7821	7821	7821	20200703092000
3493	8103	7821	7821	8103	7821	7821	20200703092300
3494	8103	7821	7821	8103	7821	7821	20200703092400
3495	7821	7821	7821	7821	7821	7821	20200703092700
3496	7821	7821	7821	7821	7821	7821	20200703092800
3497	7821	7821	7821	7821	7821	7821	20200703092900
3498	7821	7821	7821	7821	7821	7821	20200703093000
3499	7821	7821	7821	7821	7821	7821	20200703093100
3500	8678	7821	7821	8678	7821	7821	20200703093400
3501	8678	7821	7821	8678	7821	7821	20200703093500
3502	7821	7821	7821	7821	7821	7821	20200703093800
3503	7821	7821	7821	7821	7821	7821	20200703093900
3504	7821	7821	7821	7821	7821	7821	20200703094000
3505	7821	7821	7821	7821	7821	7821	20200703094100
3506	7821	8151	7821	7821	8151	7821	20200703094400
3507	7821	8151	7821	7821	8151	7821	20200703094500
3508	7821	7821	7821	7821	7821	7821	20200703094800
3509	7821	7821	7821	7821	7821	7821	20200703094900
3510	7821	7821	7821	7821	7821	7821	20200703095000
3511	7821	7821	7821	7821	7821	7821	20200703095100
3512	7821	8673	7821	7821	8673	7821	20200703095400
3513	7821	8673	7821	7821	8673	7821	20200703095500
3514	7821	7821	7821	7821	7821	7821	20200703095800
3515	7821	7821	7821	7821	7821	7821	20200703095900
3516	7821	7821	7821	7821	7821	7821	20200703100000
3517	7821	7821	7821	7821	7821	7821	20200703100100
3518	7821	7821	8172	7821	7821	8172	20200703100400
3519	7821	7821	8172	7821	7821	8172	20200703100500
3520	7821	7821	7821	7821	7821	7821	20200703100800
3521	7821	7821	7821	7821	7821	7821	20200703100900
3522	7821	7821	7821	7821	7821	7821	20200703101000
3523	7821	7821	7821	7821	7821	7821	20200703101100
3524	7821	7821	7911	7821	7821	7821	20200703101200
3525	7821	7821	8131	7821	7821	8131	20200703101500
3526	7821	7821	8131	7821	7821	8131	20200703101600
3527	7821	7821	7821	7821	7821	7821	20200703101900
3528	7821	7821	7821	7821	7821	7821	20200703102000
3529	7821	7821	7821	7821	7821	7821	20200703102100
3530	7821	7821	7821	7821	7821	7821	20200703102200
3531	7821	7821	7821	7821	7821	7821	20200703102500
3532	7821	7821	7821	7821	7821	7821	20200703102600
3533	7821	7821	7821	7821	7821	7821	20200703102900
3534	7821	7821	7821	7821	7821	7821	20200703103000
3535	7821	7821	7821	7821	7821	7821	20200703103100
3536	7821	7821	7821	7821	7821	7821	20200703103200
3537	7821	7821	7821	7821	7821	7821	20200703103500
3538	7821	7821	7821	7821	7821	7821	20200703103600
3539	7821	7821	7821	7821	7821	7821	20200703103900
3540	7821	7821	7821	7821	7821	7821	20200703104000
3541	7821	7821	7821	7821	7821	7821	20200703104100
3542	7821	7821	7821	7821	7821	7821	20200703104200
3543	7821	7821	7821	7821	7821	7821	20200703104500
3544	7821	7821	7821	7821	7821	7821	20200703104600
3545	7821	7821	7821	7821	7821	7821	20200703104900
3546	7821	7821	7821	7821	7821	7821	20200703105000
3547	7821	7821	7821	7821	7821	7821	20200703105100
3548	7821	7821	7821	7821	7821	7821	20200703105200
3549	7823	7821	7821	7823	7821	7821	20200703105500
3550	7823	7821	7821	7823	7821	7821	20200703105600
3551	7821	7821	7821	7821	7821	7821	20200703105900
3552	7821	7821	7821	7821	7821	7821	20200703110000
3553	7821	7821	7821	7821	7821	7821	20200703110100
3554	7821	7821	7821	7821	7821	7821	20200703110200
3555	7821	7823	7821	7821	7823	7821	20200703110500
3556	7821	7823	7821	7821	7823	7821	20200703110600
3557	7821	7823	7821	7821	7823	7821	20200703110700
3558	7821	7821	7821	7821	7821	7821	20200703111000
3559	7821	7821	7821	7821	7821	7821	20200703111100
3560	7821	7821	7821	7821	7821	7821	20200703111200
3561	7821	7821	7821	7821	7821	7821	20200703111300
3562	7821	7821	7823	7821	7821	7823	20200703111600
3563	7821	7821	7823	7821	7821	7823	20200703111700
3564	7821	7821	7821	7821	7821	7821	20200703112000
3565	7821	7821	7821	7821	7821	7821	20200703112100
3566	7821	7821	7821	7821	7821	7821	20200703112200
3567	7821	7821	7821	7821	7821	7821	20200703112300
3568	7823	7821	7821	7823	7821	7821	20200703112600
3569	7823	7821	7821	7823	7821	7821	20200703112700
3570	7821	7821	7821	7821	7821	7821	20200703113000
3571	7821	7821	7821	7821	7821	7821	20200703113100
3572	7821	7821	7821	7821	7821	7821	20200703113200
3573	7821	7821	7821	7821	7821	7821	20200703113300
3574	7821	0	7821	7821	7823	7821	20200703113600
3575	7821	7823	7821	7821	7823	7821	20200703113700
3576	7821	7821	7821	7821	7821	7821	20200703114000
3577	7821	7821	7821	7821	7821	7821	20200703114100
3578	7821	7821	7821	7821	7821	7821	20200703114200
3579	7821	7821	7821	7821	7821	7821	20200703114300
3580	7821	7821	7823	7821	7821	7823	20200703114600
3581	7821	7821	7823	7821	7821	7823	20200703114700
3582	7821	7821	7821	7821	7821	7821	20200703115000
3583	7821	7821	7821	7821	7821	7821	20200703115100
3584	7821	7821	7821	7821	7821	7821	20200703115200
3585	7821	7821	7821	7821	7821	7821	20200703115300
3586	0	0	0	7821	7821	7821	20200703115600
3587	0	0	0	7821	7821	7821	20200703115700
3588	0	0	0	7821	7821	7821	20200703115800
3589	7821	7821	7821	7821	7821	7821	20200703120100
3590	7821	7821	7821	7821	7821	7821	20200703120200
3591	7821	7821	7821	7821	7821	7821	20200703120300
3592	7821	7821	7821	7821	7821	7821	20200703120400
3593	7821	7821	7821	0	0	0	20200703120700
3594	7821	7821	7821	0	0	0	20200703120800
3595	7821	7821	7821	7821	7821	7821	20200703121100
3596	7821	7821	7821	7821	7821	7821	20200703121200
3597	7821	7821	7821	7821	7821	7821	20200703121300
3598	7821	7821	7821	7821	7821	7821	20200703121400
3599	7821	7821	7821	7821	7821	7821	20200703121700
3600	7821	7821	7821	7821	7821	7821	20200703121800
3601	7821	7821	7821	7821	7821	7821	20200703121900
3602	7821	7821	7821	7821	7821	7821	20200703122200
3603	7821	7821	7821	7821	7821	7821	20200703122300
3604	7821	7821	7821	7821	7821	7821	20200703122400
3605	7821	7821	7821	7821	7821	7821	20200703122500
3606	7821	7821	7821	7821	7821	7821	20200703122800
3607	7821	7821	7821	7821	7821	7821	20200703122900
3608	7821	7821	7821	7821	7821	7821	20200703123200
3609	7821	7821	7821	7821	7821	7821	20200703123300
3610	7821	7821	7821	7821	7821	7821	20200703123400
3611	7821	7821	7821	7821	7821	7821	20200703123500
3612	7821	7821	7821	7821	7821	7821	20200703123800
3613	7821	7821	7821	7821	7821	7821	20200703123900
3614	7821	7821	7821	7821	7821	7821	20200703124200
3615	7821	7821	7821	7821	7821	7821	20200703124300
3616	7821	7821	7821	7821	7821	7821	20200703124400
3617	7821	7821	7821	7821	7821	7821	20200703124500
3618	0	7821	7821	7821	7821	7821	20200703124800
3619	0	7821	7821	7821	7821	7821	20200703124900
3620	0	7821	7821	7821	7821	7821	20200703125000
3621	7821	7821	7821	7821	7821	7821	20200703125300
3622	7821	7821	7821	7821	7821	7821	20200703125400
3623	7821	7821	7821	7821	7821	7821	20200703125500
3624	7821	7821	7821	7821	7821	7821	20200703125600
3625	7821	0	7821	7821	7821	7821	20200703125900
3626	7821	0	7821	7821	7821	7821	20200703130000
3627	7821	7821	7821	7821	7821	7821	20200703130300
3628	5949	7821	7821	7821	7821	7821	20200703130400
3629	7821	7821	7821	7821	7821	7821	20200703130500
3630	7821	7821	7821	7821	7821	7821	20200703130600
3631	7821	7821	0	7821	7821	7821	20200703130900
3632	7821	7821	0	7821	7821	7821	20200703131000
3633	7821	7821	7821	7821	7821	7821	20200703131300
3634	7821	7821	7821	7821	7821	7821	20200703131400
3635	7821	7821	7821	7821	7821	7821	20200703131500
3636	7821	7821	7821	7821	7821	7821	20200703131600
3637	7821	7821	7821	7821	7821	7821	20200703131900
3638	7821	7821	7821	7821	7821	7821	20200703132000
3639	7821	7821	7821	7821	7821	7821	20200703132300
3640	7821	7821	7821	7821	7821	7821	20200703132400
3641	7821	7821	7821	7821	7821	7821	20200703132500
3642	7821	7821	7821	7821	7821	7821	20200703132600
3643	7821	7821	7821	7821	7821	7821	20200703132900
3644	7821	7821	7821	7821	7821	7821	20200703133000
3645	7821	7821	7821	7821	7821	7821	20200703133300
3646	7821	7821	7821	7821	7821	7821	20200703133400
3647	7821	7821	7821	7821	7821	7821	20200703133500
3648	7821	7821	7821	7821	7821	7821	20200703133600
3649	7821	7821	7821	0	7821	7821	20200703133700
3650	7821	7821	7821	0	7821	7821	20200703134000
3651	7821	7821	7821	0	7821	7821	20200703134100
3652	7821	7821	7821	7821	7821	7821	20200703134400
3653	7821	7821	7821	7821	7821	7821	20200703134500
3654	7821	7821	7821	7821	7821	7821	20200703134600
3655	7821	7821	7821	7821	7821	7821	20200703134700
3656	7821	7821	7821	7821	0	7821	20200703135000
3657	7821	7821	7821	7821	0	7821	20200703135100
3658	7821	7821	7821	7821	7821	7821	20200703135400
3659	7821	7821	7821	7821	7821	7821	20200703135500
3660	7821	7821	7821	7821	7821	7821	20200703135600
3661	7821	7821	7821	7821	7821	7821	20200703135700
3662	7821	7821	7821	7821	7821	0	20200703140000
3663	7821	7821	7821	7821	7821	0	20200703140100
3664	7821	7821	7821	7821	7821	7821	20200703140400
3665	7821	7821	7821	7821	7821	7821	20200703140500
3666	7821	7821	7821	7821	7821	7821	20200703140600
3667	7821	7821	7821	7821	7821	7821	20200703140700
3668	7821	7821	7821	7821	7821	7821	20200703141000
3669	7821	7821	7821	7821	7821	7821	20200703141100
3670	7821	7821	7821	7821	7821	7821	20200703141400
3671	7821	7821	7821	7821	7821	7821	20200703141500
3672	7821	7821	7821	7821	7821	7821	20200703141600
3673	7821	7821	7821	7821	7821	7821	20200703141700
3674	7821	7821	7821	7821	7821	7821	20200703142000
3675	7821	7821	7821	7821	7821	7821	20200703142100
3676	7821	7821	7821	7821	7821	7821	20200703142200
3677	7821	7821	7821	7821	7821	7821	20200703142500
3678	7821	7821	7821	7821	7821	7821	20200703142600
3679	7821	7821	7821	7821	7821	7821	20200703142700
3680	7821	7821	7821	7821	7821	7821	20200703142800
3681	7821	7821	7821	7821	7821	7821	20200703143100
3682	7821	7821	7821	7821	7821	7821	20200703143200
3683	7821	7821	7821	7821	7821	7821	20200703143500
3684	7821	7821	7821	7821	7821	7821	20200703143600
3685	7821	7821	7821	7821	7821	7821	20200703143700
3686	7821	7821	7821	7821	7821	7821	20200703143800
3687	7821	7821	7821	7821	7821	7821	20200703144100
3688	7821	7821	7821	7821	7821	7821	20200703144200
3689	7821	7821	7821	7821	7821	7821	20200703144500
3690	7821	7821	7821	7821	7821	7821	20200703144600
3691	7821	7821	7821	7821	7821	7821	20200703144700
3692	7821	7821	7821	7821	7821	7821	20200703144800
3693	7821	7821	7821	7821	7821	7821	20200703145100
3694	7821	7821	7821	7821	7821	7821	20200703145200
3695	7821	7821	7821	7821	7821	7821	20200703145500
3696	7821	7821	7821	7821	7821	7821	20200703145600
3697	7821	7821	7821	7821	7821	7821	20200703145700
3698	7821	7821	7821	7821	7821	7821	20200703145800
3699	7821	7821	7821	7821	7821	7821	20200703150100
3700	7821	7821	7821	7821	7821	7821	20200703150200
3701	7821	7821	7821	7821	7821	7821	20200703150500
3702	7821	7821	7821	7821	7821	7821	20200703150600
3703	7821	7821	7821	7821	7821	7821	20200703150700
3704	7821	7821	7821	7821	7821	7821	20200703150800
3705	7821	7821	7821	7821	7821	7821	20200703150900
3706	7821	7821	7821	7821	7821	7821	20200703151200
3707	7821	7821	7821	7821	7821	7821	20200703151300
3708	7821	7821	7821	7821	7821	7821	20200703151600
3709	7821	7821	7821	7821	7821	7821	20200703151700
3710	7821	7821	7821	7821	7821	7821	20200703151800
3711	7821	7821	7821	7821	7821	7821	20200703151900
3712	7821	7821	7821	7821	7821	7821	20200703152200
3713	7821	7821	7821	7821	7821	7821	20200703152300
3714	7821	7821	7821	7821	7821	7821	20200703152600
3715	7821	7821	7821	7821	7821	7821	20200703152700
3716	7821	7821	7821	7821	7821	7821	20200703152800
3717	7821	7821	7821	7821	7821	7821	20200703152900
3718	7821	7821	7821	7821	7821	7821	20200703153200
3719	7821	7821	7821	7821	7821	7821	20200703153300
3720	7821	7821	7821	7821	7821	7821	20200703153600
3721	7821	7821	7821	7821	7821	7821	20200703153700
3722	7821	7821	7821	7821	7821	7821	20200703153800
3723	7821	7821	7821	7821	7821	7821	20200703153900
3724	7821	7821	7821	7821	7821	7821	20200703154200
3725	7821	7821	7821	7821	7821	7821	20200703154300
3726	7821	7821	7821	7821	7821	7821	20200703154600
3727	7821	7821	7821	7821	7821	7821	20200703154700
3728	7821	7821	7821	7821	7821	7821	20200703154800
3729	7821	7821	7821	7821	7821	7821	20200703154900
3730	7821	7821	7821	7821	7821	7821	20200703155200
3731	7821	7821	7821	7821	7821	7821	20200703155300
3732	7821	7821	7821	7821	7821	7821	20200703155600
3733	7821	7821	7821	7821	7821	7821	20200703155700
3734	7821	7821	7821	7821	7821	7821	20200703155800
3735	7821	7821	7821	7821	7821	7821	20200703155900
3736	7821	7821	7821	7821	7821	7821	20200703160000
3737	7821	7821	7821	7821	7821	7821	20200703160300
3738	7821	7821	7821	7821	7821	7821	20200703160400
3739	7821	7821	7821	7821	7821	7821	20200703160700
3740	7821	7821	7821	7821	7821	7821	20200703160800
3741	7821	7821	7821	7821	7821	7821	20200703160900
3742	7821	7821	7821	7821	7821	7821	20200703161000
3743	7821	7821	7821	7821	7821	7821	20200703161300
3744	7821	7821	7821	7821	7821	7821	20200703161400
3745	7821	7821	7821	7821	7821	7821	20200703161700
3746	7821	7821	7821	7821	7821	7821	20200703161800
3747	7821	7821	7821	7821	7821	7821	20200703161900
3748	7821	7821	7821	7821	7821	7821	20200703162000
3749	7821	7821	7821	7821	7821	7821	20200703162300
3750	7821	7821	7821	7821	7821	7821	20200703162400
3751	7821	7821	7821	7821	7821	7821	20200703162700
3752	7821	7821	7821	7821	7821	7821	20200703162800
3753	7821	7821	7821	7821	7821	7821	20200703162900
3754	7821	7821	7821	7821	7821	7821	20200703163000
3755	7821	7821	7821	7821	7821	7821	20200703163300
3756	7821	7821	7821	7821	7821	7821	20200703163400
3757	7821	7821	7821	7821	7821	7821	20200703163500
3758	7821	7821	7821	7821	7821	7821	20200703163800
3759	7821	7821	7821	7821	7821	7821	20200703163900
3760	7821	7821	7821	7821	7821	7821	20200703164000
3761	7821	7821	7821	7821	7821	7821	20200703164100
3762	7821	7821	7821	7821	7821	7821	20200703164400
3763	7821	7821	7821	7821	7821	7821	20200703164500
