	status	node	interface	original_sp	sp	timestamp
3035	6.0	IntGW-02	GigabitEthernet7			20200702210100
3036	6.0	IntGW-02	GigabitEthernet7			20200702210200
3037	0.0					20200702210500
3038	0.0					20200702210600
3039	0.0					20200702210700
3040	0.0					20200702210800
3041	6.0	IntGW-02	GigabitEthernet2			20200702211100
3042	6.0	IntGW-02	GigabitEthernet2			20200702211200
3043	6.0	IntGW-02	GigabitEthernet2			20200702211300
3044	0.0					20200702211600
3045	0.0					20200702211700
3046	0.0					20200702211800
3047	0.0					20200702211900
3048	6.0	IntGW-02	GigabitEthernet3			20200702212200
3049	6.0	IntGW-02	GigabitEthernet3			20200702212300
3050	0.0					20200702212600
3051	0.0					20200702212700
3052	0.0					20200702212800
3053	0.0					20200702212900
3054	6.0	RR-01	GigabitEthernet2			20200702213200
3055	6.0	RR-01	GigabitEthernet2			20200702213300
3056	6.0	RR-01	GigabitEthernet2			20200702213400
3057	0.0					20200702213700
3058	0.0					20200702213800
3059	0.0					20200702213900
3060	0.0					20200702214000
3061	6.0	RR-01	GigabitEthernet3			20200702214300
3062	6.0	RR-01	GigabitEthernet3			20200702214400
3063	0.0					20200702214700
3064	0.0					20200702214800
3065	0.0					20200702214900
3066	0.0					20200702215000
3067	6.0	TR-01	GigabitEthernet2			20200702215300
3068	6.0	TR-01	GigabitEthernet2			20200702215400
3069	6.0	TR-01	GigabitEthernet2			20200702215500
3070	0.0					20200702215800
3071	0.0					20200702215900
3072	0.0					20200702220000
3073	0.0					20200702220100
3074	6.0	TR-01	GigabitEthernet3			20200702220400
3075	6.0	TR-01	GigabitEthernet3			20200702220500
3076	0.0					20200702220800
3077	0.0					20200702220900
3078	0.0					20200702221000
3079	0.0					20200702221100
3080	6.0	TR-01	GigabitEthernet4			20200702221400
3081	6.0	TR-01	GigabitEthernet4			20200702221500
3082	6.0	TR-01	GigabitEthernet4			20200702221600
3083	0.0					20200702221900
3084	0.0					20200702222000
3085	0.0					20200702222100
3086	0.0					20200702222200
3087	6.0	TR-01	GigabitEthernet6			20200702222500
3088	6.0	TR-01	GigabitEthernet6			20200702222600
3089	0.0					20200702222900
3090	0.0					20200702223000
3091	0.0					20200702223100
3092	0.0					20200702223200
3093	6.0	TR-01	GigabitEthernet5			20200702223500
3094	6.0	TR-01	GigabitEthernet5			20200702223600
3095	6.0	TR-01	GigabitEthernet5			20200702223700
3096	0.0					20200702224000
3097	0.0					20200702224100
3098	0.0					20200702224200
3099	0.0					20200702224300
3100	6.0	TR-02	GigabitEthernet2			20200702224600
3101	6.0	TR-02	GigabitEthernet2			20200702224700
3102	0.0					20200702225000
3103	0.0					20200702225100
3104	0.0					20200702225200
3105	0.0					20200702225300
3106	6.0	TR-02	GigabitEthernet3			20200702225600
3107	6.0	TR-02	GigabitEthernet3			20200702225700
3108	6.0	TR-02	GigabitEthernet3			20200702225800
3109	0.0					20200702230100
3110	0.0					20200702230200
3111	0.0					20200702230300
3112	0.0					20200702230400
3113	6.0	TR-02	GigabitEthernet4			20200702230700
3114	6.0	TR-02	GigabitEthernet4			20200702230800
3115	0.0					20200702231100
3116	0.0					20200702231200
3117	0.0					20200702231300
3118	0.0					20200702231400
3119	0.0					20200702231500
3120	6.0	TR-02	GigabitEthernet6			20200702231800
3121	6.0	TR-02	GigabitEthernet6			20200702231900
3122	0.0					20200702232200
3123	0.0					20200702232300
3124	0.0					20200702232400
3125	0.0					20200702232500
3126	6.0	TR-02	GigabitEthernet5			20200702232800
3127	6.0	TR-02	GigabitEthernet5			20200702232900
3128	0.0					20200702233200
3129	0.0					20200702233300
3130	0.0					20200702233400
3131	0.0					20200702233500
3132	6.0	IntGW-01	GigabitEthernet5			20200702233800
3133	6.0	IntGW-01	GigabitEthernet5			20200702233900
3134	6.0	IntGW-01	GigabitEthernet5			20200702234000
3135	0.0					20200702234300
3136	0.0					20200702234400
3137	0.0					20200702234500
3138	0.0					20200702234600
3139	6.0	IntGW-01	GigabitEthernet6			20200702234900
3140	6.0	IntGW-01	GigabitEthernet6			20200702235000
3141	0.0					20200702235300
3142	0.0					20200702235400
3143	0.0					20200702235500
3144	0.0					20200702235600
3145	6.0	IntGW-01	GigabitEthernet7			20200702235900
3146	6.0	IntGW-01	GigabitEthernet7			20200703000000
3147	6.0	IntGW-01	GigabitEthernet7			20200703000100
3148	0.0					20200703000400
3149	0.0					20200703000500
3150	0.0					20200703000600
3151	0.0					20200703001100
3152	0.0					20200703001200
3153	0.0					20200703001300
3154	0.0					20200703001400
3155	0.0					20200703001500
3156	0.0					20200703001600
3157	0.0					20200703001700
3158	6.0	IntGW-01	GigabitEthernet3			20200703002000
3159	6.0	IntGW-01	GigabitEthernet3			20200703002100
3160	6.0	IntGW-01	GigabitEthernet3			20200703002200
3161	0.0					20200703002500
3162	0.0					20200703002600
3163	0.0					20200703002700
3164	0.0					20200703002800
3165	6.0	IntGW-02	GigabitEthernet5			20200703003100
3166	6.0	IntGW-02	GigabitEthernet5			20200703003200
3167	0.0					20200703003500
3168	0.0					20200703003600
3169	0.0					20200703003700
3170	0.0					20200703003800
3171	6.0	IntGW-02	GigabitEthernet6			20200703004100
3172	6.0	IntGW-02	GigabitEthernet6			20200703004200
3173	6.0	IntGW-02	GigabitEthernet6			20200703004300
3174	0.0					20200703004600
3175	0.0					20200703004700
3176	0.0					20200703004800
3177	0.0					20200703004900
3178	6.0	IntGW-02	GigabitEthernet7			20200703005200
3179	6.0	IntGW-02	GigabitEthernet7			20200703005300
3180	0.0					20200703005600
3181	0.0					20200703005700
3182	0.0					20200703005800
3183	0.0					20200703005900
3184	6.0	IntGW-02	GigabitEthernet2			20200703010200
3185	6.0	IntGW-02	GigabitEthernet2			20200703010300
3186	6.0	IntGW-02	GigabitEthernet2			20200703010400
3187	0.0					20200703010700
3188	0.0					20200703010800
3189	0.0					20200703010900
3190	0.0					20200703011000
3191	6.0	IntGW-02	GigabitEthernet3			20200703011300
3192	6.0	IntGW-02	GigabitEthernet3			20200703011400
3193	0.0					20200703011700
3194	0.0					20200703011800
3195	0.0					20200703011900
3196	0.0					20200703012000
3197	6.0	RR-01	GigabitEthernet2			20200703012300
3198	6.0	RR-01	GigabitEthernet2			20200703012400
3199	6.0	RR-01	GigabitEthernet2			20200703012500
3200	0.0					20200703012800
3201	0.0					20200703012900
3202	0.0					20200703013000
3203	0.0					20200703013100
3204	6.0	RR-01	GigabitEthernet3			20200703013400
3205	6.0	RR-01	GigabitEthernet3			20200703013500
3206	0.0					20200703013800
3207	0.0					20200703013900
3208	0.0					20200703014000
3209	0.0					20200703014100
3210	6.0	TR-01	GigabitEthernet2			20200703014400
3211	6.0	TR-01	GigabitEthernet2			20200703014500
3212	6.0	TR-01	GigabitEthernet2			20200703014600
3213	0.0					20200703014900
3214	0.0					20200703015000
3215	0.0					20200703015100
3216	0.0					20200703015200
3217	6.0	TR-01	GigabitEthernet3			20200703015500
3218	6.0	TR-01	GigabitEthernet3			20200703015600
3219	0.0					20200703015900
3220	0.0					20200703020000
3221	0.0					20200703020100
3222	0.0					20200703020200
3223	6.0	TR-01	GigabitEthernet4			20200703020500
3224	6.0	TR-01	GigabitEthernet4			20200703020600
3225	6.0	TR-01	GigabitEthernet4			20200703020700
3226	0.0					20200703021000
3227	0.0					20200703021100
3228	0.0					20200703021200
3229	0.0					20200703021300
3230	6.0	TR-01	GigabitEthernet6			20200703021600
3231	6.0	TR-01	GigabitEthernet6			20200703021700
3232	0.0					20200703022000
3233	0.0					20200703022100
3234	0.0					20200703022200
3235	0.0					20200703022300
3236	6.0	TR-01	GigabitEthernet5			20200703022600
3237	6.0	TR-01	GigabitEthernet5			20200703022700
3238	6.0	TR-01	GigabitEthernet5			20200703022800
3239	0.0					20200703023100
3240	0.0					20200703023200
3241	0.0					20200703023300
3242	0.0					20200703023400
3243	6.0	TR-02	GigabitEthernet2			20200703023700
3244	6.0	TR-02	GigabitEthernet2			20200703023800
3245	0.0					20200703024100
3246	0.0					20200703024200
3247	0.0					20200703024300
3248	0.0					20200703024400
3249	6.0	TR-02	GigabitEthernet3			20200703024700
3250	6.0	TR-02	GigabitEthernet3			20200703024800
3251	6.0	TR-02	GigabitEthernet3			20200703024900
3252	0.0					20200703025200
3253	0.0					20200703025300
3254	0.0					20200703025400
3255	0.0					20200703025500
3256	6.0	TR-02	GigabitEthernet4			20200703025800
3257	6.0	TR-02	GigabitEthernet4			20200703025900
3258	0.0					20200703030200
3259	0.0					20200703030300
3260	0.0					20200703030400
3261	0.0					20200703030500
3262	6.0	TR-02	GigabitEthernet6			20200703030800
3263	6.0	TR-02	GigabitEthernet6			20200703030900
3264	6.0	TR-02	GigabitEthernet6			20200703031000
3265	0.0					20200703031300
3266	0.0					20200703031400
3267	0.0					20200703031500
3268	0.0					20200703031600
3269	6.0	TR-02	GigabitEthernet5			20200703031900
3270	6.0	TR-02	GigabitEthernet5			20200703032000
3271	0.0					20200703032300
3272	0.0					20200703032400
3273	0.0					20200703032500
3274	0.0					20200703032600
3275	6.0	IntGW-01	GigabitEthernet5			20200703032900
3276	6.0	IntGW-01	GigabitEthernet5			20200703033000
3277	6.0	IntGW-01	GigabitEthernet5			20200703033100
3278	0.0					20200703033400
3279	0.0					20200703033500
3280	0.0					20200703033600
3281	0.0					20200703033700
3282	6.0	IntGW-01	GigabitEthernet6			20200703034000
3283	6.0	IntGW-01	GigabitEthernet6			20200703034100
3284	0.0					20200703034400
3285	0.0					20200703034500
3286	0.0					20200703034600
3287	0.0					20200703034700
3288	6.0	IntGW-01	GigabitEthernet7			20200703035000
3289	6.0	IntGW-01	GigabitEthernet7			20200703035100
3290	6.0	IntGW-01	GigabitEthernet7			20200703035200
3291	0.0					20200703035500
3292	0.0					20200703035600
3293	0.0					20200703035700
3294	0.0					20200703035800
3295	6.0	IntGW-01	GigabitEthernet2			20200703040100
3296	6.0	IntGW-01	GigabitEthernet2			20200703040200
3297	0.0					20200703040500
3298	0.0					20200703040600
3299	0.0					20200703040700
3300	0.0					20200703040800
3301	6.0	IntGW-01	GigabitEthernet3			20200703041100
3302	6.0	IntGW-01	GigabitEthernet3			20200703041200
3303	6.0	IntGW-01	GigabitEthernet3			20200703041300
3304	0.0					20200703041600
3305	0.0					20200703041700
3306	0.0					20200703041800
3307	0.0					20200703041900
3308	6.0	IntGW-02	GigabitEthernet5			20200703042200
3309	6.0	IntGW-02	GigabitEthernet5			20200703042300
3310	0.0					20200703042600
3311	0.0					20200703042700
3312	0.0					20200703042800
3313	0.0					20200703042900
3314	6.0	IntGW-02	GigabitEthernet6			20200703043200
3315	6.0	IntGW-02	GigabitEthernet6			20200703043300
3316	6.0	IntGW-02	GigabitEthernet6			20200703043400
3317	0.0					20200703043700
3318	0.0					20200703043800
3319	0.0					20200703043900
3320	0.0					20200703044000
3321	6.0	IntGW-02	GigabitEthernet7			20200703044300
3322	6.0	IntGW-02	GigabitEthernet7			20200703044400
3323	0.0					20200703044700
3324	0.0					20200703044800
3325	0.0					20200703044900
3326	0.0					20200703045000
3327	6.0	IntGW-02	GigabitEthernet2			20200703045300
3328	6.0	IntGW-02	GigabitEthernet2			20200703045400
3329	6.0	IntGW-02	GigabitEthernet2			20200703045500
3330	0.0					20200703045800
3331	0.0					20200703045900
3332	0.0					20200703050000
3333	0.0					20200703050100
3334	6.0	IntGW-02	GigabitEthernet3			20200703050400
3335	6.0	IntGW-02	GigabitEthernet3			20200703050500
3336	0.0					20200703050800
3337	0.0					20200703050900
3338	0.0					20200703051000
3339	0.0					20200703051100
3340	6.0	RR-01	GigabitEthernet2			20200703051400
3341	6.0	RR-01	GigabitEthernet2			20200703051500
3342	6.0	RR-01	GigabitEthernet2			20200703051600
3343	0.0					20200703051900
3344	0.0					20200703052000
3345	0.0					20200703052100
3346	0.0					20200703052200
3347	6.0	RR-01	GigabitEthernet3			20200703052500
3348	6.0	RR-01	GigabitEthernet3			20200703052600
3349	0.0					20200703052900
3350	0.0					20200703053000
3351	0.0					20200703053100
3352	0.0					20200703053200
3353	6.0	TR-01	GigabitEthernet2			20200703053500
3354	6.0	TR-01	GigabitEthernet2			20200703053600
3355	6.0	TR-01	GigabitEthernet2			20200703053700
3356	0.0					20200703054000
3357	0.0					20200703054100
3358	0.0					20200703054200
3359	0.0					20200703054300
3360	6.0	TR-01	GigabitEthernet3			20200703054600
3361	6.0	TR-01	GigabitEthernet3			20200703054700
3362	0.0					20200703055000
3363	0.0					20200703055100
3364	0.0					20200703055200
3365	0.0					20200703055300
3366	6.0	TR-01	GigabitEthernet4			20200703055600
3367	6.0	TR-01	GigabitEthernet4			20200703055700
3368	6.0	TR-01	GigabitEthernet4			20200703055800
3369	0.0					20200703060100
3370	0.0					20200703060200
3371	0.0					20200703060300
3372	0.0					20200703060400
3373	6.0	TR-01	GigabitEthernet6			20200703060700
3374	6.0	TR-01	GigabitEthernet6			20200703060800
3375	0.0					20200703061100
3376	0.0					20200703061200
3377	0.0					20200703061300
3378	0.0					20200703061400
3379	6.0	TR-01	GigabitEthernet5			20200703061700
3380	6.0	TR-01	GigabitEthernet5			20200703061800
3381	6.0	TR-01	GigabitEthernet5			20200703061900
3382	0.0					20200703062200
3383	0.0					20200703062300
3384	0.0					20200703062400
3385	0.0					20200703062500
3386	6.0	TR-02	GigabitEthernet2			20200703062800
3387	6.0	TR-02	GigabitEthernet2			20200703062900
3388	0.0					20200703063200
3389	0.0					20200703063300
3390	0.0					20200703063400
3391	0.0					20200703063500
3392	6.0	TR-02	GigabitEthernet3			20200703063800
3393	6.0	TR-02	GigabitEthernet3			20200703063900
3394	6.0	TR-02	GigabitEthernet3			20200703064000
3395	0.0					20200703064300
3396	0.0					20200703064400
3397	0.0					20200703064500
3398	0.0					20200703064600
3399	6.0	TR-02	GigabitEthernet4			20200703064900
3400	6.0	TR-02	GigabitEthernet4			20200703065000
3401	0.0					20200703065300
3402	0.0					20200703065400
3403	0.0					20200703065500
3404	0.0					20200703065600
3405	6.0	TR-02	GigabitEthernet6			20200703065900
3406	6.0	TR-02	GigabitEthernet6			20200703070000
3407	6.0	TR-02	GigabitEthernet6			20200703070100
3408	0.0					20200703070400
3409	0.0					20200703070500
3410	0.0					20200703070600
3411	0.0					20200703070700
3412	6.0	TR-02	GigabitEthernet5			20200703071000
3413	6.0	TR-02	GigabitEthernet5			20200703071100
3414	0.0					20200703071400
3415	0.0					20200703071500
3416	0.0					20200703071600
3417	0.0					20200703071700
3418	2.0			B	A	20200703072000
3419	2.0			B	A	20200703072100
3420	0.0					20200703072400
3421	0.0					20200703072500
3422	0.0					20200703072600
3423	0.0					20200703072700
3424	0.0					20200703072800
3425	2.0			C	A	20200703073100
3426	2.0			C	A	20200703073200
3427	0.0					20200703073500
3428	0.0					20200703073600
3429	0.0					20200703073700
3430	0.0					20200703073800
3431	2.0			A	B	20200703074100
3432	2.0			A	B	20200703074200
3433	0.0					20200703074500
3434	0.0					20200703074600
3435	0.0					20200703074700
3436	0.0					20200703074800
3437	2.0			C	B	20200703075100
3438	2.0			C	B	20200703075200
3439	0.0					20200703075500
3440	0.0					20200703075600
3441	0.0					20200703075700
3442	0.0					20200703075800
3443	2.0			A	C	20200703080100
3444	2.0			A	C	20200703080200
3445	0.0					20200703080500
3446	0.0					20200703080600
3447	0.0					20200703080700
3448	0.0					20200703080800
3449	0.0					20200703080900
3450	2.0			B	C	20200703081200
3451	2.0			B	C	20200703081300
3452	0.0					20200703081600
3453	0.0					20200703081700
3454	0.0					20200703081800
3455	0.0					20200703081900
3456	2.0			B	A	20200703082200
3457	2.0			B	A	20200703082300
3458	0.0					20200703082600
3459	0.0					20200703082700
3460	0.0					20200703082800
3461	0.0					20200703082900
3462	2.0			C	A	20200703083200
3463	2.0			C	A	20200703083300
3464	0.0					20200703083600
3465	0.0					20200703083700
3466	0.0					20200703083800
3467	0.0					20200703083900
3468	2.0			A	B	20200703084200
3469	2.0			A	B	20200703084300
3470	0.0					20200703084600
3471	0.0					20200703084700
3472	0.0					20200703084800
3473	0.0					20200703084900
3474	0.0					20200703085000
3475	2.0			C	B	20200703085300
3476	2.0			C	B	20200703085400
3477	0.0					20200703085700
3478	0.0					20200703085800
3479	0.0					20200703085900
3480	0.0					20200703090000
3481	2.0			A	C	20200703090300
3482	2.0			A	C	20200703090400
3483	0.0					20200703090700
3484	0.0					20200703090800
3485	0.0					20200703090900
3486	0.0					20200703091000
3487	2.0			B	C	20200703091300
3488	2.0			B	C	20200703091400
3489	0.0					20200703091700
3490	0.0					20200703091800
3491	0.0					20200703091900
3492	0.0					20200703092000
3493	2.0			B	A	20200703092300
3494	2.0			B	A	20200703092400
3495	0.0					20200703092700
3496	0.0					20200703092800
3497	0.0					20200703092900
3498	0.0					20200703093000
3499	0.0					20200703093100
3500	2.0			C	A	20200703093400
3501	2.0			C	A	20200703093500
3502	0.0					20200703093800
3503	0.0					20200703093900
3504	0.0					20200703094000
3505	0.0					20200703094100
3506	2.0			A	B	20200703094400
3507	2.0			A	B	20200703094500
3508	0.0					20200703094800
3509	0.0					20200703094900
3510	0.0					20200703095000
3511	0.0					20200703095100
3512	2.0			C	B	20200703095400
3513	2.0			C	B	20200703095500
3514	0.0					20200703095800
3515	0.0					20200703095900
3516	0.0					20200703100000
3517	0.0					20200703100100
3518	2.0			A	C	20200703100400
3519	2.0			A	C	20200703100500
3520	0.0					20200703100800
3521	0.0					20200703100900
3522	0.0					20200703101000
3523	0.0					20200703101100
3524	0.0					20200703101200
3525	2.0			B	C	20200703101500
3526	2.0			B	C	20200703101600
3527	0.0					20200703101900
3528	0.0					20200703102000
3529	0.0					20200703102100
3530	0.0					20200703102200
3531	1.0				A	20200703102500
3532	1.0				A	20200703102600
3533	0.0					20200703102900
3534	0.0					20200703103000
3535	0.0					20200703103100
3536	0.0					20200703103200
3537	1.0				B	20200703103500
3538	1.0				B	20200703103600
3539	0.0					20200703103900
3540	0.0					20200703104000
3541	0.0					20200703104100
3542	0.0					20200703104200
3543	1.0				C	20200703104500
3544	1.0				C	20200703104600
3545	0.0					20200703104900
3546	0.0					20200703105000
3547	0.0					20200703105100
3548	0.0					20200703105200
3549	1.0				A	20200703105500
3550	1.0				A	20200703105600
3551	0.0					20200703105900
3552	0.0					20200703110000
3553	0.0					20200703110100
3554	0.0					20200703110200
3555	1.0				B	20200703110500
3556	1.0				B	20200703110600
3557	1.0				B	20200703110700
3558	0.0					20200703111000
3559	0.0					20200703111100
3560	0.0					20200703111200
3561	0.0					20200703111300
3562	1.0				C	20200703111600
3563	1.0				C	20200703111700
3564	0.0					20200703112000
3565	0.0					20200703112100
3566	0.0					20200703112200
3567	0.0					20200703112300
3568	1.0				A	20200703112600
3569	1.0				A	20200703112700
3570	0.0					20200703113000
3571	0.0					20200703113100
3572	0.0					20200703113200
3573	0.0					20200703113300
3574	1.0				B	20200703113600
3575	1.0				B	20200703113700
3576	0.0					20200703114000
3577	0.0					20200703114100
3578	0.0					20200703114200
3579	0.0					20200703114300
3580	1.0				C	20200703114600
3581	1.0				C	20200703114700
3582	0.0					20200703115000
3583	0.0					20200703115100
3584	0.0					20200703115200
3585	0.0					20200703115300
3586	3.0	IntGW-01				20200703115600
3587	3.0	IntGW-01				20200703115700
3588	3.0	IntGW-01				20200703115800
3589	0.0					20200703120100
3590	0.0					20200703120200
3591	0.0					20200703120300
3592	0.0					20200703120400
3593	3.0	IntGW-02				20200703120700
3594	3.0	IntGW-02				20200703120800
3595	0.0					20200703121100
3596	0.0					20200703121200
3597	0.0					20200703121300
3598	0.0					20200703121400
3599	3.0	RR-01				20200703121700
3600	3.0	RR-01				20200703121800
3601	3.0	RR-01				20200703121900
3602	0.0					20200703122200
3603	0.0					20200703122300
3604	0.0					20200703122400
3605	0.0					20200703122500
3606	3.0	TR-01				20200703122800
3607	3.0	TR-01				20200703122900
3608	0.0					20200703123200
3609	0.0					20200703123300
3610	0.0					20200703123400
3611	0.0					20200703123500
3612	3.0	TR-02				20200703123800
3613	3.0	TR-02				20200703123900
3614	0.0					20200703124200
3615	0.0					20200703124300
3616	0.0					20200703124400
3617	0.0					20200703124500
3618	4.0	IntGW-01	GigabitEthernet5			20200703124800
3619	4.0	IntGW-01	GigabitEthernet5			20200703124900
3620	4.0	IntGW-01	GigabitEthernet5			20200703125000
3621	0.0					20200703125300
3622	0.0					20200703125400
3623	0.0					20200703125500
3624	0.0					20200703125600
3625	4.0	IntGW-01	GigabitEthernet6			20200703125900
3626	4.0	IntGW-01	GigabitEthernet6			20200703130000
3627	0.0					20200703130300
3628	0.0					20200703130400
3629	0.0					20200703130500
3630	0.0					20200703130600
3631	4.0	IntGW-01	GigabitEthernet7			20200703130900
3632	4.0	IntGW-01	GigabitEthernet7			20200703131000
3633	0.0					20200703131300
3634	0.0					20200703131400
3635	0.0					20200703131500
3636	0.0					20200703131600
3637	4.0	IntGW-01	GigabitEthernet2			20200703131900
3638	4.0	IntGW-01	GigabitEthernet2			20200703132000
3639	0.0					20200703132300
3640	0.0					20200703132400
3641	0.0					20200703132500
3642	0.0					20200703132600
3643	4.0	IntGW-01	GigabitEthernet3			20200703132900
3644	4.0	IntGW-01	GigabitEthernet3			20200703133000
3645	0.0					20200703133300
3646	0.0					20200703133400
3647	0.0					20200703133500
3648	0.0					20200703133600
3649	0.0					20200703133700
3650	4.0	IntGW-02	GigabitEthernet5			20200703134000
3651	4.0	IntGW-02	GigabitEthernet5			20200703134100
3652	0.0					20200703134400
3653	0.0					20200703134500
3654	0.0					20200703134600
3655	0.0					20200703134700
3656	4.0	IntGW-02	GigabitEthernet6			20200703135000
3657	4.0	IntGW-02	GigabitEthernet6			20200703135100
3658	0.0					20200703135400
3659	0.0					20200703135500
3660	0.0					20200703135600
3661	0.0					20200703135700
3662	4.0	IntGW-02	GigabitEthernet7			20200703140000
3663	4.0	IntGW-02	GigabitEthernet7			20200703140100
3664	0.0					20200703140400
3665	0.0					20200703140500
3666	0.0					20200703140600
3667	0.0					20200703140700
3668	4.0	IntGW-02	GigabitEthernet2			20200703141000
3669	4.0	IntGW-02	GigabitEthernet2			20200703141100
3670	0.0					20200703141400
3671	0.0					20200703141500
3672	0.0					20200703141600
3673	0.0					20200703141700
3674	4.0	IntGW-02	GigabitEthernet3			20200703142000
3675	4.0	IntGW-02	GigabitEthernet3			20200703142100
3676	4.0	IntGW-02	GigabitEthernet3			20200703142200
3677	0.0					20200703142500
3678	0.0					20200703142600
3679	0.0					20200703142700
3680	0.0					20200703142800
3681	4.0	RR-01	GigabitEthernet2			20200703143100
3682	4.0	RR-01	GigabitEthernet2			20200703143200
3683	0.0					20200703143500
3684	0.0					20200703143600
3685	0.0					20200703143700
3686	0.0					20200703143800
3687	4.0	RR-01	GigabitEthernet3			20200703144100
3688	4.0	RR-01	GigabitEthernet3			20200703144200
3689	0.0					20200703144500
3690	0.0					20200703144600
3691	0.0					20200703144700
3692	0.0					20200703144800
3693	4.0	TR-01	GigabitEthernet2			20200703145100
3694	4.0	TR-01	GigabitEthernet2			20200703145200
3695	0.0					20200703145500
3696	0.0					20200703145600
3697	0.0					20200703145700
3698	0.0					20200703145800
3699	4.0	TR-01	GigabitEthernet3			20200703150100
3700	4.0	TR-01	GigabitEthernet3			20200703150200
3701	0.0					20200703150500
3702	0.0					20200703150600
3703	0.0					20200703150700
3704	0.0					20200703150800
3705	0.0					20200703150900
3706	4.0	TR-01	GigabitEthernet4			20200703151200
3707	4.0	TR-01	GigabitEthernet4			20200703151300
3708	0.0					20200703151600
3709	0.0					20200703151700
3710	0.0					20200703151800
3711	0.0					20200703151900
3712	4.0	TR-01	GigabitEthernet6			20200703152200
3713	4.0	TR-01	GigabitEthernet6			20200703152300
3714	0.0					20200703152600
3715	0.0					20200703152700
3716	0.0					20200703152800
3717	0.0					20200703152900
3718	4.0	TR-01	GigabitEthernet5			20200703153200
3719	4.0	TR-01	GigabitEthernet5			20200703153300
3720	0.0					20200703153600
3721	0.0					20200703153700
3722	0.0					20200703153800
3723	0.0					20200703153900
3724	4.0	TR-02	GigabitEthernet2			20200703154200
3725	4.0	TR-02	GigabitEthernet2			20200703154300
3726	0.0					20200703154600
3727	0.0					20200703154700
3728	0.0					20200703154800
3729	0.0					20200703154900
3730	4.0	TR-02	GigabitEthernet3			20200703155200
3731	4.0	TR-02	GigabitEthernet3			20200703155300
3732	0.0					20200703155600
3733	0.0					20200703155700
3734	0.0					20200703155800
3735	0.0					20200703155900
3736	0.0					20200703160000
3737	4.0	TR-02	GigabitEthernet4			20200703160300
3738	4.0	TR-02	GigabitEthernet4			20200703160400
3739	0.0					20200703160700
3740	0.0					20200703160800
3741	0.0					20200703160900
3742	0.0					20200703161000
3743	4.0	TR-02	GigabitEthernet6			20200703161300
3744	4.0	TR-02	GigabitEthernet6			20200703161400
3745	0.0					20200703161700
3746	0.0					20200703161800
3747	0.0					20200703161900
3748	0.0					20200703162000
3749	4.0	TR-02	GigabitEthernet5			20200703162300
3750	4.0	TR-02	GigabitEthernet5			20200703162400
3751	0.0					20200703162700
3752	0.0					20200703162800
3753	0.0					20200703162900
3754	0.0					20200703163000
3755	5.0	IntGW-01	GigabitEthernet5			20200703163300
3756	5.0	IntGW-01	GigabitEthernet5			20200703163400
3757	5.0	IntGW-01	GigabitEthernet5			20200703163500
3758	0.0					20200703163800
3759	0.0					20200703163900
3760	0.0					20200703164000
3761	0.0					20200703164100
3762	5.0	IntGW-01	GigabitEthernet6			20200703164400
3763	5.0	IntGW-01	GigabitEthernet6			20200703164500
3764	0.0					20200703164800
3765	0.0					20200703164900
3766	0.0					20200703165000
3767	0.0					20200703165100
3768	5.0	IntGW-01	GigabitEthernet7			20200703165400
3769	5.0	IntGW-01	GigabitEthernet7			20200703165500
3770	5.0	IntGW-01	GigabitEthernet7			20200703165600
3771	0.0					20200703165900
3772	0.0					20200703170000
3773	0.0					20200703170100
3774	0.0					20200703170200
3775	5.0	IntGW-01	GigabitEthernet2			20200703170500
3776	5.0	IntGW-01	GigabitEthernet2			20200703170600
3777	0.0					20200703170900
3778	0.0					20200703171000
3779	0.0					20200703171100
3780	0.0					20200703171200
3781	5.0	IntGW-01	GigabitEthernet3			20200703171500
3782	5.0	IntGW-01	GigabitEthernet3			20200703171600
3783	5.0	IntGW-01	GigabitEthernet3			20200703171700
3784	0.0					20200703172000
3785	0.0					20200703172100
3786	0.0					20200703172200
3787	0.0					20200703172300
3788	5.0	IntGW-02	GigabitEthernet5			20200703172600
3789	5.0	IntGW-02	GigabitEthernet5			20200703172700
3790	0.0					20200703173000
3791	0.0					20200703173100
3792	0.0					20200703173200
3793	0.0					20200703173300
3794	5.0	IntGW-02	GigabitEthernet6			20200703173600
3795	5.0	IntGW-02	GigabitEthernet6			20200703173700
3796	5.0	IntGW-02	GigabitEthernet6			20200703173800
3797	0.0					20200703174100
3798	0.0					20200703174200
3799	0.0					20200703174300
3800	0.0					20200703174400
3801	5.0	IntGW-02	GigabitEthernet7			20200703174700
3802	5.0	IntGW-02	GigabitEthernet7			20200703174800
3803	0.0					20200703175100
3804	0.0					20200703175200
3805	0.0					20200703175300
3806	0.0					20200703175400
3807	5.0	IntGW-02	GigabitEthernet2			20200703175700
3808	5.0	IntGW-02	GigabitEthernet2			20200703175800
3809	5.0	IntGW-02	GigabitEthernet2			20200703175900
3810	0.0					20200703180200
3811	0.0					20200703180300
3812	0.0					20200703180400
3813	0.0					20200703180500
3814	5.0	IntGW-02	GigabitEthernet3			20200703180800
3815	5.0	IntGW-02	GigabitEthernet3			20200703180900
3816	0.0					20200703181200
3817	0.0					20200703181300
3818	0.0					20200703181400
3819	0.0					20200703181500
3820	5.0	RR-01	GigabitEthernet2			20200703181800
3821	5.0	RR-01	GigabitEthernet2			20200703181900
3822	5.0	RR-01	GigabitEthernet2			20200703182000
